symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2021-04-20 00:00:00+00:00,133.11,135.53,131.81,135.02,94812349,129.909358911,132.2711698085,128.6406175198,131.7734328012,94812349,0.0,1.0
AAPL,2021-04-21 00:00:00+00:00,133.5,133.75,131.3001,132.36,68847136,130.2899813284,130.5339700574,128.142978108,129.1773927238,68847136,0.0,1.0
AAPL,2021-04-22 00:00:00+00:00,131.94,134.15,131.41,133.04,84566456,128.7674916589,130.924352024,128.2502355533,129.8410420669,84566456,0.0,1.0
AAPL,2021-04-23 00:00:00+00:00,134.32,135.12,132.16,132.16,78756779,131.0902643597,131.8710282928,128.9822017405,128.9822017405,78756779,0.0,1.0
AAPL,2021-04-26 00:00:00+00:00,134.72,135.06,133.56,134.83,66905069,131.4806463263,131.8124709978,130.3485386233,131.5880013671,66905069,0.0,1.0
AAPL,2021-04-27 00:00:00+00:00,134.39,135.41,134.11,135.01,66015804,131.1585812039,132.1540552185,130.8853138273,131.763673252,66015804,0.0,1.0
AAPL,2021-04-28 00:00:00+00:00,133.58,135.02,133.08,134.31,107760097,130.3680577217,131.7734328012,129.8800802635,131.0805048106,107760097,0.0,1.0
AAPL,2021-04-29 00:00:00+00:00,133.48,137.07,132.45,136.47,151100953,130.27046223,133.7741403796,129.2652286662,133.1885674298,151100953,0.0,1.0
AAPL,2021-04-30 00:00:00+00:00,131.46,133.56,131.065,131.78,109839466,128.2990332991,130.3485386233,127.9135311071,128.6113388723,109839466,0.0,1.0
AAPL,2021-05-03 00:00:00+00:00,132.54,134.07,131.83,132.04,75135100,129.3530646087,130.8462756307,128.6601366181,128.8650871505,75135100,0.0,1.0
AAPL,2021-05-04 00:00:00+00:00,127.85,131.4899,126.7,131.19,137564718,124.7758360512,128.3282143511,123.6534878974,128.0355254717,137564718,0.0,1.0
AAPL,2021-05-05 00:00:00+00:00,128.1,130.45,127.97,129.2,84000900,125.0198247802,127.3133188336,124.8929506411,126.0933751882,84000900,0.0,1.0
AAPL,2021-05-06 00:00:00+00:00,129.74,129.75,127.13,127.89,78128334,126.620390843,126.6301503922,124.0731485114,124.8148742478,78128334,0.0,1.0
AAPL,2021-05-07 00:00:00+00:00,130.21,131.2582,129.475,130.85,78973273,127.2937997353,128.3185241104,126.5752608918,127.9194662112,78973273,0.22,1.0
AAPL,2021-05-10 00:00:00+00:00,126.85,129.54,126.81,129.41,88071229,124.0090507366,126.6388051433,123.9699465819,126.5117166404,88071229,0.0,1.0
AAPL,2021-05-11 00:00:00+00:00,125.91,126.27,122.77,123.5,126142826,123.0901031001,123.4420404928,120.0204269526,120.7340777767,126142826,0.0,1.0
AAPL,2021-05-12 00:00:00+00:00,122.77,124.64,122.25,123.4,112172282,120.0204269526,121.848546187,119.5120729409,120.6363173898,112172282,0.0,1.0
AAPL,2021-05-13 00:00:00+00:00,124.97,126.15,124.26,124.58,105861339,122.1711554636,123.3247280286,121.4770567169,121.7898899548,105861339,0.0,1.0
AAPL,2021-05-14 00:00:00+00:00,127.45,127.89,125.85,126.25,81917951,124.5956130578,125.02575876,123.031446868,123.4224884155,81917951,0.0,1.0
AAPL,2021-05-17 00:00:00+00:00,126.27,126.93,125.17,126.82,74244624,123.4420404928,124.0872590461,122.3666762373,123.9797226206,74244624,0.0,1.0
AAPL,2021-05-18 00:00:00+00:00,124.85,126.99,124.78,126.56,63342929,122.0538429994,124.1459152783,121.9854107286,123.7255456147,63342929,0.0,1.0
AAPL,2021-05-19 00:00:00+00:00,124.69,124.915,122.86,123.16,92611989,121.8974263804,122.1173872508,120.1084113008,120.4016924614,92611989,0.0,1.0
AAPL,2021-05-20 00:00:00+00:00,127.31,127.72,125.1,125.23,76857123,124.4587485162,124.8595661024,122.2982439665,122.4253324694,76857123,0.0,1.0
AAPL,2021-05-21 00:00:00+00:00,125.43,128.0,125.21,127.82,79295436,122.6208532432,125.1332951856,122.4057803921,124.9573264892,79295436,0.0,1.0
AAPL,2021-05-24 00:00:00+00:00,127.1,127.94,125.94,126.01,63092945,124.2534517038,125.0746389535,123.1194312162,123.187863487,63092945,0.0,1.0
AAPL,2021-05-25 00:00:00+00:00,126.9,128.32,126.32,127.82,72009482,124.0579309301,125.4461284235,123.4909206863,124.9573264892,72009482,0.0,1.0
